mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8vb	Ottava:8va	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin	TextLine	TextLine_rall.
46	46	1387/8	1387/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32			1/32	1	1548							267				7						
46	46	347/2	347/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32			1/32	1	1549							267				7						
46	46	1389/8	1389/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32			1/32	1	1550											7						
46	46	695/4	695/4	0.125	1/8	1/8	Chord	4/4	1	1	1/32			1/32	1	1551							268				7						
46	46	1391/8	1391/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32			1/32	1	1552							268				7						
46	46	174	174	0.125	3/16	3/16	Chord	4/4	1	1	1/32			1/32	1	1553							268				7						
46	46	1393/8	1393/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32			1/32	1	1554											7						
46	46	697/4	697/4	0.125	1/4	1/4	Chord	4/4	1	1	1/32			1/32	1	1555							269				7						
46	46	1395/8	1395/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32			1/32	1	1556							269				7						
46	46	349/2	349/2	0.125	5/16	5/16	Chord	4/4	1	1	1/32			1/32	1	1557							269				7						
46	46	1397/8	1397/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32			1/32	1	1558											7						
46	46	699/4	699/4	0.125	3/8	3/8	Chord	4/4	1	1	1/32			1/32	1	1559							270				7						
46	46	1399/8	1399/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32			1/32	1	1560							270				7						
46	46	175	175	0.125	7/16	7/16	Chord	4/4	1	1	1/32			1/32	1	1561							270				7						
46	46	1401/8	1401/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	1562											7						
46	46	701/4	701/4	0.125	1/2	1/2	Chord	4/4	1	1	1/32			1/32	1	1563							271				7						
46	46	1403/8	1403/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32			1/32	1	1564							271				7						
46	46	351/2	351/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32			1/32	1	1565							271				7						
46	46	1405/8	1405/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32			1/32	1	1566											7						
46	46	703/4	703/4	0.125	5/8	5/8	Chord	4/4	1	1	1/32			1/32	1	1567							272				7						
46	46	1407/8	1407/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32			1/32	1	1568							272				7						
46	46	176	176	0.125	11/16	11/16	Chord	4/4	1	1	1/32			1/32	1	1569							272				7						
46	46	1409/8	1409/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32			1/32	1	1570											7						
46	46	705/4	705/4	0.125	3/4	3/4	Chord	4/4	1	1	1/32			1/32	1	1571							273				7						
46	46	1411/8	1411/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32			1/32	1	1572							273				7						
46	46	353/2	353/2	0.125	13/16	13/16	Chord	4/4	1	1	1/32			1/32	1	1573							273				7						
46	46	1413/8	1413/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32			1/32	1	1574											7						
46	46	707/4	707/4	0.125	7/8	7/8	Chord	4/4	1	1	1/32			1/32	1	1575							274				7						
46	46	1415/8	1415/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32			1/32	1	1576							274				7						
46	46	177	177	0.125	15/16	15/16	Chord	4/4	1	1	1/32			1/32	1	1577							274				7						
46	46	1417/8	1417/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32			1/32	1	1578											7						
46	46	693/4	693/4	0.5	0	0	Chord	4/4	1	2	1/8			1/8	1	1579		articMarcatoAbove					275				7						
46	46	695/4	695/4	0.5	1/8	1/8	Chord	4/4	1	2	1/8			1/8	1	1580		articMarcatoAbove					275				7						
46	46	697/4	697/4	0.5	1/4	1/4	Chord	4/4	1	2	1/8			1/8	1	1581		articMarcatoAbove					275				7						
46	46	699/4	699/4	0.5	3/8	3/8	Chord	4/4	1	2	1/8			1/8	1	1582		articMarcatoAbove					275				7						
46	46	701/4	701/4	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	1583		articMarcatoAbove					275				7						
46	46	703/4	703/4	0.5	5/8	5/8	Chord	4/4	1	2	1/8			1/8	1	1584		articMarcatoAbove					275				7						
46	46	705/4	705/4	0.5	3/4	3/4	Chord	4/4	1	2	1/8			1/8	1	1585		articMarcatoAbove					275				7						
46	46	707/4	707/4	0.5	7/8	7/8	Chord	4/4	1	2	1/8			1/8	1	1586		articMarcatoAbove									7						
46	46	693/4	693/4	0.0	0	0	Spanner	4/4	2	1	0													111	111								
46	46	693/4	693/4	0.0	0	0	Spanner	4/4	2	1	0													111	111								
46	46	693/4	693/4	0.16666666666666666	0	0	Chord	4/4	2	1	1/24			1/16	2/3	1587							276	111	111								
46	46	2081/12	2081/12	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24			1/16	2/3	1588							276	111	111								
46	46	2083/12	2083/12	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24			1/16	2/3	1589								111	111								
46	46	695/4	695/4	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24			1/16	2/3	1590							277	111	111								
46	46	2087/12	2087/12	0.0	1/6	1/6	Spanner	4/4	2	1	0												277										
46	46	2087/12	2087/12	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24			1/16	2/3	1591							277										
46	46	2089/12	2089/12	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24			1/16	2/3	1592																	
46	46	697/4	697/4	0.0	1/4	1/4	Spanner	4/4	2	1	0													112	112								
46	46	697/4	697/4	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24			1/16	2/3	1593							278	112	112								
46	46	2093/12	2093/12	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24			1/16	2/3	1594							278	112	112								
46	46	2095/12	2095/12	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24			1/16	2/3	1595								112	112								
46	46	699/4	699/4	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24			1/16	2/3	1596							279	112	112								
46	46	2099/12	2099/12	0.0	5/12	5/12	Spanner	4/4	2	1	0												279										
46	46	2099/12	2099/12	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24			1/16	2/3	1597							279										
46	46	2101/12	2101/12	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24			1/16	2/3	1598																	
46	46	701/4	701/4	0.0	1/2	1/2	Spanner	4/4	2	1	0													113	113								
46	46	701/4	701/4	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24			1/16	2/3	1599							280	113	113								
46	46	2105/12	2105/12	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24			1/16	2/3	1600							280	113	113								
46	46	2107/12	2107/12	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24			1/16	2/3	1601								113	113								
46	46	703/4	703/4	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24			1/16	2/3	1602							281	113	113								
46	46	2111/12	2111/12	0.0	2/3	2/3	Spanner	4/4	2	1	0												281										
46	46	2111/12	2111/12	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24			1/16	2/3	1603							281										
46	46	2113/12	2113/12	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24			1/16	2/3	1604																	
46	46	705/4	705/4	0.0	3/4	3/4	Spanner	4/4	2	1	0													114	114								
46	46	705/4	705/4	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24			1/16	2/3	1605							282	114	114								
46	46	2117/12	2117/12	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24			1/16	2/3	1606							282	114	114								
46	46	2119/12	2119/12	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24			1/16	2/3	1607								114	114								
46	46	707/4	707/4	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24			1/16	2/3	1608							283	114	114								
46	46	2123/12	2123/12	0.0	11/12	11/12	Spanner	4/4	2	1	0												283										
46	46	2123/12	2123/12	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24			1/16	2/3	1609							283										
46	46	2125/12	2125/12	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24			1/16	2/3	1610																	
46	46	693/4	693/4	0.5	0	0	Chord	4/4	2	2	1/8			1/8	1	1611		articMarcatoBelow					284										
46	46	695/4	695/4	0.5	1/8	1/8	Chord	4/4	2	2	1/8			1/8	1	1612		articMarcatoBelow					284										
46	46	697/4	697/4	0.5	1/4	1/4	Chord	4/4	2	2	1/8			1/8	1	1613		articMarcatoBelow					284										
46	46	699/4	699/4	0.5	3/8	3/8	Chord	4/4	2	2	1/8			1/8	1	1614		articMarcatoBelow															
46	46	701/4	701/4	0.5	1/2	1/2	Chord	4/4	2	2	1/8			1/8	1	1615		articMarcatoBelow					285										
46	46	703/4	703/4	0.5	5/8	5/8	Chord	4/4	2	2	1/8			1/8	1	1616		articMarcatoBelow					285										
46	46	705/4	705/4	0.5	3/4	3/4	Chord	4/4	2	2	1/8			1/8	1	1617		articMarcatoBelow					285										
46	46	707/4	707/4	0.5	7/8	7/8	Chord	4/4	2	2	1/8			1/8	1	1618		articMarcatoBelow															
47	47	709/4	709/4	0.125	0	0	Chord	4/4	1	1	1/32			1/32	1	1619							286				7						
47	47	1419/8	1419/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32			1/32	1	1620							286				7						
47	47	355/2	355/2	0.125	1/16	1/16	Chord	4/4	1	1	1/32			1/32	1	1621							286				7						
47	47	1421/8	1421/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32			1/32	1	1622											7						
47	47	711/4	711/4	0.125	1/8	1/8	Chord	4/4	1	1	1/32			1/32	1	1623							287				7						
47	47	1423/8	1423/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32			1/32	1	1624							287				7						
47	47	178	178	0.125	3/16	3/16	Chord	4/4	1	1	1/32			1/32	1	1625							287				7						
47	47	1425/8	1425/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32			1/32	1	1626											7						
47	47	713/4	713/4	0.125	1/4	1/4	Chord	4/4	1	1	1/32			1/32	1	1627							288				7						
47	47	1427/8	1427/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32			1/32	1	1628							288				7						
47	47	357/2	357/2	0.125	5/16	5/16	Chord	4/4	1	1	1/32			1/32	1	1629							288				7						
47	47	1429/8	1429/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32			1/32	1	1630											7						
47	47	715/4	715/4	0.125	3/8	3/8	Chord	4/4	1	1	1/32			1/32	1	1631							289				7						
47	47	1431/8	1431/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32			1/32	1	1632							289				7						
47	47	179	179	0.125	7/16	7/16	Chord	4/4	1	1	1/32			1/32	1	1633							289				7						
47	47	1433/8	1433/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	1634											7						
47	47	717/4	717/4	0.125	1/2	1/2	Chord	4/4	1	1	1/32			1/32	1	1635							290				7						
47	47	1435/8	1435/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32			1/32	1	1636							290				7						
47	47	359/2	359/2	0.125	9/16	9/16	Chord	4/4	1	1	1/32			1/32	1	1637							290				7						
47	47	1437/8	1437/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32			1/32	1	1638											7						
47	47	719/4	719/4	0.125	5/8	5/8	Chord	4/4	1	1	1/32			1/32	1	1639							291				7						
47	47	1439/8	1439/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32			1/32	1	1640							291				7						
47	47	180	180	0.125	11/16	11/16	Chord	4/4	1	1	1/32			1/32	1	1641							291				7						
47	47	1441/8	1441/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32			1/32	1	1642											7						
47	47	721/4	721/4	0.125	3/4	3/4	Chord	4/4	1	1	1/32			1/32	1	1643							292				7						
47	47	1443/8	1443/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32			1/32	1	1644							292				7						
47	47	361/2	361/2	0.125	13/16	13/16	Chord	4/4	1	1	1/32			1/32	1	1645							292				7						
47	47	1445/8	1445/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32			1/32	1	1646											7						
47	47	723/4	723/4	0.125	7/8	7/8	Chord	4/4	1	1	1/32			1/32	1	1647							293				7						
47	47	1447/8	1447/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32			1/32	1	1648							293				7						
47	47	181	181	0.125	15/16	15/16	Chord	4/4	1	1	1/32			1/32	1	1649							293				7						
47	47	1449/8	1449/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32			1/32	1	1650											7						
47	47	709/4	709/4	0.5	0	0	Chord	4/4	1	2	1/8			1/8	1	1651		articMarcatoAbove					294				7						
47	47	711/4	711/4	0.5	1/8	1/8	Chord	4/4	1	2	1/8			1/8	1	1652		articMarcatoAbove					294				7						
47	47	713/4	713/4	0.5	1/4	1/4	Chord	4/4	1	2	1/8			1/8	1	1653		articMarcatoAbove					294				7						
47	47	715/4	715/4	0.5	3/8	3/8	Chord	4/4	1	2	1/8			1/8	1	1654		articMarcatoAbove					294				7						
47	47	717/4	717/4	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	1655		articMarcatoAbove					294				7						
47	47	719/4	719/4	0.5	5/8	5/8	Chord	4/4	1	2	1/8			1/8	1	1656		articMarcatoAbove					294				7						
47	47	721/4	721/4	0.5	3/4	3/4	Chord	4/4	1	2	1/8			1/8	1	1657		articMarcatoAbove					294				7						
47	47	723/4	723/4	0.5	7/8	7/8	Chord	4/4	1	2	1/8			1/8	1	1658		articMarcatoAbove									7						
47	47	709/4	709/4	0.0	0	0	Spanner	4/4	2	1	0													115	115								
47	47	709/4	709/4	0.16666666666666666	0	0	Chord	4/4	2	1	1/24			1/16	2/3	1659							295	115	115								
47	47	2129/12	2129/12	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24			1/16	2/3	1660							295	115	115								
47	47	2131/12	2131/12	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24			1/16	2/3	1661								115	115								
47	47	711/4	711/4	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24			1/16	2/3	1662							296	115	115								
47	47	2135/12	2135/12	0.0	1/6	1/6	Spanner	4/4	2	1	0												296										
47	47	2135/12	2135/12	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24			1/16	2/3	1663							296										
47	47	2137/12	2137/12	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24			1/16	2/3	1664																	
47	47	713/4	713/4	0.0	1/4	1/4	Spanner	4/4	2	1	0													116	116								
47	47	713/4	713/4	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24			1/16	2/3	1665							297	116	116								
47	47	2141/12	2141/12	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24			1/16	2/3	1666							297	116	116								
47	47	2143/12	2143/12	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24			1/16	2/3	1667								116	116								
47	47	715/4	715/4	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24			1/16	2/3	1668							298	116	116								
47	47	2147/12	2147/12	0.0	5/12	5/12	Spanner	4/4	2	1	0												298										
47	47	2147/12	2147/12	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24			1/16	2/3	1669							298										
47	47	2149/12	2149/12	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24			1/16	2/3	1670																	
47	47	717/4	717/4	0.0	1/2	1/2	Spanner	4/4	2	1	0													117	117								
47	47	717/4	717/4	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24			1/16	2/3	1671							299	117	117								
47	47	2153/12	2153/12	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24			1/16	2/3	1672							299	117	117								
47	47	2155/12	2155/12	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24			1/16	2/3	1673								117	117								
47	47	719/4	719/4	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24			1/16	2/3	1674							300	117	117								
47	47	2159/12	2159/12	0.0	2/3	2/3	Spanner	4/4	2	1	0												300										
47	47	2159/12	2159/12	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24			1/16	2/3	1675							300										
47	47	2161/12	2161/12	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24			1/16	2/3	1676																	
47	47	721/4	721/4	0.0	3/4	3/4	Spanner	4/4	2	1	0													118	118								
47	47	721/4	721/4	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24			1/16	2/3	1677							301	118	118								
47	47	2165/12	2165/12	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24			1/16	2/3	1678							301	118	118								
47	47	2167/12	2167/12	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24			1/16	2/3	1679								118	118								
47	47	723/4	723/4	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24			1/16	2/3	1680							302	118	118								
47	47	2171/12	2171/12	0.0	11/12	11/12	Spanner	4/4	2	1	0												302										
47	47	2171/12	2171/12	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24			1/16	2/3	1681							302										
47	47	2173/12	2173/12	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24			1/16	2/3	1682																	
47	47	709/4	709/4	0.5	0	0	Chord	4/4	2	2	1/8			1/8	1	1683		articMarcatoBelow					303										
47	47	711/4	711/4	0.5	1/8	1/8	Chord	4/4	2	2	1/8			1/8	1	1684		articMarcatoBelow					303										
47	47	713/4	713/4	0.5	1/4	1/4	Chord	4/4	2	2	1/8			1/8	1	1685		articMarcatoBelow					303										
47	47	715/4	715/4	0.5	3/8	3/8	Chord	4/4	2	2	1/8			1/8	1	1686		articMarcatoBelow															
47	47	717/4	717/4	0.5	1/2	1/2	Chord	4/4	2	2	1/8			1/8	1	1687		articMarcatoBelow					304										
47	47	719/4	719/4	0.5	5/8	5/8	Chord	4/4	2	2	1/8			1/8	1	1688		articMarcatoBelow					304										
47	47	721/4	721/4	0.5	3/4	3/4	Chord	4/4	2	2	1/8			1/8	1	1689		articMarcatoBelow					304										
47	47	723/4	723/4	0.5	7/8	7/8	Chord	4/4	2	2	1/8			1/8	1	1690		articMarcatoBelow															
48	48	725/4	725/4	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1691											7						
48	48	729/4	729/4	0.0	1/4	1/4	Spanner	4/4	1	1	0																						
48	48	733/4	733/4	0.0	1/2	1/2	StaffText	4/4	1	1	0								<i>lunga</i>														
48	48	733/4	733/4	0.0	1/2	1/2	Dynamic	4/4	1	1	0						fff																
48	48	733/4	733/4	0.0	1/2	1/2	Spanner	4/4	1	1	0																8						
48	48	733/4	733/4	1.0	1/2	1/2	Chord	4/4	1	1	1/4		c64	1/4	1	1692											8						
48	48	733/4	733/4	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1693											8						
48	48	737/4	737/4	0.04	3/4	3/4	Chord	4/4	1	1	1/100			1/64	16/25	1694							305				8						
48	48	18429/100	18429/100	0.04	19/25	19/25	Chord	4/4	1	1	1/100			1/64	16/25	1695							305				8						
48	48	18433/100	18433/100	0.04	77/100	77/100	Chord	4/4	1	1	1/100			1/64	16/25	1696							305				8						
48	48	18437/100	18437/100	0.04	39/50	39/50	Chord	4/4	1	1	1/100			1/64	16/25	1697							305				8						
48	48	18441/100	18441/100	0.04	79/100	79/100	Chord	4/4	1	1	1/100			1/64	16/25	1698							305				8						
48	48	3689/20	3689/20	0.04	4/5	4/5	Chord	4/4	1	1	1/100			1/64	16/25	1699							305				8						
48	48	18449/100	18449/100	0.04	81/100	81/100	Chord	4/4	1	1	1/100			1/64	16/25	1700							305				8						
48	48	18453/100	18453/100	0.04	41/50	41/50	Chord	4/4	1	1	1/100			1/64	16/25	1701							305				8						
48	48	18457/100	18457/100	0.04	83/100	83/100	Chord	4/4	1	1	1/100			1/64	16/25	1702							305				8						
48	48	18461/100	18461/100	0.04	21/25	21/25	Chord	4/4	1	1	1/100			1/64	16/25	1703							305				8						
48	48	3693/20	3693/20	0.0	17/20	17/20	Spanner	4/4	1	1	0												305										
48	48	3693/20	3693/20	0.04	17/20	17/20	Chord	4/4	1	1	1/100			1/64	16/25	1704							305										
48	48	18469/100	18469/100	0.0	43/50	43/50	StaffText	4/4	1	1	0								<i>glissando</i>				305										
48	48	18469/100	18469/100	0.04	43/50	43/50	Chord	4/4	1	1	1/100			1/64	16/25	1705							305										
48	48	18473/100	18473/100	0.04	87/100	87/100	Chord	4/4	1	1	1/100			1/64	16/25	1706							305										
48	48	18477/100	18477/100	0.04	22/25	22/25	Chord	4/4	1	1	1/100			1/64	16/25	1707							305										
48	48	18481/100	18481/100	0.04	89/100	89/100	Chord	4/4	1	1	1/100			1/64	16/25	1708							305										
48	48	3697/20	3697/20	0.04	9/10	9/10	Chord	4/4	1	1	1/100			1/64	16/25	1709							305										
48	48	18489/100	18489/100	0.04	91/100	91/100	Chord	4/4	1	1	1/100			1/64	16/25	1710							305										
48	48	18493/100	18493/100	0.04	23/25	23/25	Chord	4/4	1	1	1/100			1/64	16/25	1711							305										
48	48	18497/100	18497/100	0.04	93/100	93/100	Chord	4/4	1	1	1/100			1/64	16/25	1712							305										
48	48	18501/100	18501/100	0.04	47/50	47/50	Chord	4/4	1	1	1/100			1/64	16/25	1713							305										
48	48	3701/20	3701/20	0.04	19/20	19/20	Chord	4/4	1	1	1/100			1/64	16/25	1714							305										
48	48	18509/100	18509/100	0.04	24/25	24/25	Chord	4/4	1	1	1/100			1/64	16/25	1715							305										
48	48	18513/100	18513/100	0.04	97/100	97/100	Chord	4/4	1	1	1/100			1/64	16/25	1716							305										
48	48	18517/100	18517/100	0.04	49/50	49/50	Chord	4/4	1	1	1/100			1/64	16/25	1717							305										
48	48	18521/100	18521/100	0.04	99/100	99/100	Chord	4/4	1	1	1/100			1/64	16/25	1718																	
48	48	725/4	725/4	0.0	0	0	Spanner	4/4	2	1	0													119	119								
48	48	725/4	725/4	0.1	0	0	Chord	4/4	2	1	1/40			1/32	4/5	1719							306	119	119								
48	48	3627/20	3627/20	0.1	1/40	1/40	Chord	4/4	2	1	1/40			1/32	4/5	1720							306	119	119								
48	48	3629/20	3629/20	0.1	1/20	1/20	Chord	4/4	2	1	1/40			1/32	4/5	1721							306	119	119								
48	48	3631/20	3631/20	0.1	3/40	3/40	Chord	4/4	2	1	1/40			1/32	4/5	1722							306	119	119								
48	48	3633/20	3633/20	0.1	1/10	1/10	Chord	4/4	2	1	1/40			1/32	4/5	1723							306	119	119								
48	48	727/4	727/4	0.1	1/8	1/8	Chord	4/4	2	1	1/40			1/32	4/5	1724							306	119	119								
48	48	3637/20	3637/20	0.1	3/20	3/20	Chord	4/4	2	1	1/40			1/32	4/5	1725							306	119	119								
48	48	3639/20	3639/20	0.1	7/40	7/40	Chord	4/4	2	1	1/40			1/32	4/5	1726							306	119	119								
48	48	3641/20	3641/20	0.1	1/5	1/5	Chord	4/4	2	1	1/40			1/32	4/5	1727							306	119	119								
48	48	3643/20	3643/20	0.1	9/40	9/40	Chord	4/4	2	1	1/40			1/32	4/5	1728								119	119								
48	48	729/4	729/4	0.1	1/4	1/4	Chord	4/4	2	1	1/40			1/32	4/5	1729							307	119	119								
48	48	3647/20	3647/20	0.1	11/40	11/40	Chord	4/4	2	1	1/40			1/32	4/5	1730							307	119	119								
48	48	3649/20	3649/20	0.1	3/10	3/10	Chord	4/4	2	1	1/40			1/32	4/5	1731							307	119	119								
48	48	3651/20	3651/20	0.1	13/40	13/40	Chord	4/4	2	1	1/40			1/32	4/5	1732							307	119	119								
48	48	3653/20	3653/20	0.1	7/20	7/20	Chord	4/4	2	1	1/40			1/32	4/5	1733							307	119	119								
48	48	731/4	731/4	0.1	3/8	3/8	Chord	4/4	2	1	1/40			1/32	4/5	1734							307	119	119								
48	48	3657/20	3657/20	0.1	2/5	2/5	Chord	4/4	2	1	1/40			1/32	4/5	1735							307	119	119								
48	48	3659/20	3659/20	0.1	17/40	17/40	Chord	4/4	2	1	1/40			1/32	4/5	1736							307	119	119								
48	48	3661/20	3661/20	0.1	9/20	9/20	Chord	4/4	2	1	1/40			1/32	4/5	1737							307	119	119								
48	48	3663/20	3663/20	0.1	19/40	19/40	Chord	4/4	2	1	1/40			1/32	4/5	1738								119	119								
48	48	733/4	733/4	0.0	1/2	1/2	StaffText	4/4	2	1	0								<i>trem.</i>					119	119								
48	48	733/4	733/4	1.0	1/2	1/2	Chord	4/4	2	1	1/4		c64	1/4	1	1739								119	119								
48	48	733/4	733/4	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1740								119	119								
49	49	1483/8	1483/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32			1/32	1	1741							308										
49	49	371/2	371/2	0.125	1/16	1/16	Chord	2/4	1	1	1/32			1/32	1	1742							308										
49	49	1485/8	1485/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	1743							308										
49	49	743/4	743/4	0.125	1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	1744							308										
49	49	1487/8	1487/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	1745							308										
49	49	186	186	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	1746							308										
49	49	1489/8	1489/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	1747																	
49	49	1491/8	1491/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	1748							309										
49	49	373/2	373/2	0.125	5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	1749							309										
49	49	1493/8	1493/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	1750							309										
49	49	747/4	747/4	0.125	3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	1751							309										
49	49	1495/8	1495/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32			1/32	1	1752							309										
