mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8vb	Ottava:8va	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin
48	43	1781/18	1781/18	0.05555555555555555	1/9	1/9	Chord	4/4	1	1	1/72			1/64	8/9	1226									128								
48	43	99	99	0.05555555555555555	1/8	1/8	Chord	4/4	1	1	1/72			1/64	8/9	1227									128								
48	43	1783/18	1783/18	0.05555555555555555	5/36	5/36	Chord	4/4	1	1	1/72			1/64	8/9	1228									128								
48	43	892/9	892/9	0.05555555555555555	11/72	11/72	Chord	4/4	1	1	1/72			1/64	8/9	1229									128								
48	43	595/6	595/6	0.05555555555555555	1/6	1/6	Chord	4/4	1	1	1/72			1/64	8/9	1230									128								
48	43	893/9	893/9	0.05555555555555555	13/72	13/72	Chord	4/4	1	1	1/72			1/64	8/9	1231									128								
48	43	1787/18	1787/18	0.05555555555555555	7/36	7/36	Chord	4/4	1	1	1/72			1/64	8/9	1232									128								
48	43	298/3	298/3	0.05555555555555555	5/24	5/24	Chord	4/4	1	1	1/72			1/64	8/9	1233									128								
48	43	1789/18	1789/18	0.05555555555555555	2/9	2/9	Chord	4/4	1	1	1/72			1/64	8/9	1234									128								
48	43	895/9	895/9	0.05555555555555555	17/72	17/72	Chord	4/4	1	1	1/72			1/64	8/9	1235									128								
48	43	201/2	201/2	0.0	1/2	1/2	Spanner	4/4	1	1	0														128						3		
48	43	201/2	201/2	0.05555555555555555	1/2	1/2	Chord	4/4	1	1	1/72			1/64	8/9	1236									128						3		
48	43	905/9	905/9	0.05555555555555555	37/72	37/72	Chord	4/4	1	1	1/72			1/64	8/9	1237									128						3		
48	43	1811/18	1811/18	0.05555555555555555	19/36	19/36	Chord	4/4	1	1	1/72			1/64	8/9	1238									128						3		
48	43	302/3	302/3	0.05555555555555555	13/24	13/24	Chord	4/4	1	1	1/72			1/64	8/9	1239									128						3		
48	43	1813/18	1813/18	0.05555555555555555	5/9	5/9	Chord	4/4	1	1	1/72			1/64	8/9	1240									128						3		
48	43	907/9	907/9	0.05555555555555555	41/72	41/72	Chord	4/4	1	1	1/72			1/64	8/9	1241									128						3		
48	43	605/6	605/6	0.0	7/12	7/12	Spanner	4/4	1	1	0														128								
48	43	605/6	605/6	0.0	7/12	7/12	Spanner	4/4	1	1	0														128						4		
48	43	605/6	605/6	0.05555555555555555	7/12	7/12	Chord	4/4	1	1	1/72			1/64	8/9	1242									128						4		
48	43	908/9	908/9	0.05555555555555555	43/72	43/72	Chord	4/4	1	1	1/72			1/64	8/9	1243									128						4		
48	43	1817/18	1817/18	0.05555555555555555	11/18	11/18	Chord	4/4	1	1	1/72			1/64	8/9	1244									128						4		
48	43	101	101	0.05555555555555555	5/8	5/8	Chord	4/4	1	1	1/72			1/64	8/9	1245									128						4		
48	43	1819/18	1819/18	0.05555555555555555	23/36	23/36	Chord	4/4	1	1	1/72			1/64	8/9	1246									128						4		
48	43	910/9	910/9	0.05555555555555555	47/72	47/72	Chord	4/4	1	1	1/72			1/64	8/9	1247									128						4		
48	43	607/6	607/6	0.05555555555555555	2/3	2/3	Chord	4/4	1	1	1/72			1/64	8/9	1248									128						4		
48	43	911/9	911/9	0.05555555555555555	49/72	49/72	Chord	4/4	1	1	1/72			1/64	8/9	1249									128						4		
48	43	1823/18	1823/18	0.05555555555555555	25/36	25/36	Chord	4/4	1	1	1/72			1/64	8/9	1250									128						4		
48	43	304/3	304/3	0.0	17/24	17/24	Spanner	4/4	1	1	0														128								
48	43	304/3	304/3	0.05555555555555555	17/24	17/24	Chord	4/4	1	1	1/72			1/64	8/9	1251									128								
48	43	1825/18	1825/18	0.05555555555555555	13/18	13/18	Chord	4/4	1	1	1/72			1/64	8/9	1252									128								
48	43	913/9	913/9	0.05555555555555555	53/72	53/72	Chord	4/4	1	1	1/72			1/64	8/9	1253									128								
48	43	197/2	197/2	0.0	0	0	Spanner	4/4	2	1	0																		4				
48	43	197/2	197/2	0.0	0	0	Spanner	4/4	2	1	0															54			4				
48	43	197/2	197/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1254										54			4				
48	43	99	99	0.0	1/8	1/8	Spanner	4/4	2	1	0															54							
48	43	199/2	199/2	0.05555555555555555	1/4	1/4	Chord	4/4	2	1	1/72			1/64	8/9	1255										54							
48	43	896/9	896/9	0.05555555555555555	19/72	19/72	Chord	4/4	2	1	1/72			1/64	8/9	1256										54							
48	43	1793/18	1793/18	0.05555555555555555	5/18	5/18	Chord	4/4	2	1	1/72			1/64	8/9	1257										54							
48	43	299/3	299/3	0.05555555555555555	7/24	7/24	Chord	4/4	2	1	1/72			1/64	8/9	1258										54							
48	43	1795/18	1795/18	0.05555555555555555	11/36	11/36	Chord	4/4	2	1	1/72			1/64	8/9	1259										54							
48	43	898/9	898/9	0.05555555555555555	23/72	23/72	Chord	4/4	2	1	1/72			1/64	8/9	1260										54							
48	43	599/6	599/6	0.05555555555555555	1/3	1/3	Chord	4/4	2	1	1/72			1/64	8/9	1261										54							
48	43	899/9	899/9	0.05555555555555555	25/72	25/72	Chord	4/4	2	1	1/72			1/64	8/9	1262										54							
48	43	1799/18	1799/18	0.0	13/36	13/36	Spanner	4/4	2	1	0															54					5		
48	43	1799/18	1799/18	0.05555555555555555	13/36	13/36	Chord	4/4	2	1	1/72			1/64	8/9	1263										54					5		
48	43	100	100	0.05555555555555555	3/8	3/8	Chord	4/4	2	1	1/72			1/64	8/9	1264										54					5		
48	43	1801/18	1801/18	0.05555555555555555	7/18	7/18	Chord	4/4	2	1	1/72			1/64	8/9	1265										54					5		
48	43	901/9	901/9	0.05555555555555555	29/72	29/72	Chord	4/4	2	1	1/72			1/64	8/9	1266										54					5		
48	43	601/6	601/6	0.05555555555555555	5/12	5/12	Chord	4/4	2	1	1/72			1/64	8/9	1267										54					5		
48	43	902/9	902/9	0.05555555555555555	31/72	31/72	Chord	4/4	2	1	1/72			1/64	8/9	1268										54					5		
48	43	1805/18	1805/18	0.05555555555555555	4/9	4/9	Chord	4/4	2	1	1/72			1/64	8/9	1269										54					5		
48	43	301/3	301/3	0.05555555555555555	11/24	11/24	Chord	4/4	2	1	1/72			1/64	8/9	1270										54					5		
48	43	1807/18	1807/18	0.0	17/36	17/36	Spanner	4/4	2	1	0															54							
48	43	1807/18	1807/18	0.05555555555555555	17/36	17/36	Chord	4/4	2	1	1/72			1/64	8/9	1271										54							
48	43	904/9	904/9	0.05555555555555555	35/72	35/72	Chord	4/4	2	1	1/72			1/64	8/9	1272										54							
49	43	203/2	203/2	0.0	0	0	Spanner	4/4	1	1	0														128							27	
49	43	203/2	203/2	0.0	0	0	Spanner	4/4	2	1	0															55							
49	43	203/2	203/2	0.0	0	0	Spanner	4/4	2	1	0															55							
49	43	203/2	203/2	0.05555555555555555	0	0	Chord	4/4	2	1	1/72			1/64	8/9	1273										55							
49	43	914/9	914/9	0.05555555555555555	1/72	1/72	Chord	4/4	2	1	1/72			1/64	8/9	1274										55							
49	43	1829/18	1829/18	0.05555555555555555	1/36	1/36	Chord	4/4	2	1	1/72			1/64	8/9	1275										55							
49	43	305/3	305/3	0.05555555555555555	1/24	1/24	Chord	4/4	2	1	1/72			1/64	8/9	1276										55							
49	43	1831/18	1831/18	0.05555555555555555	1/18	1/18	Chord	4/4	2	1	1/72			1/64	8/9	1277										55							
49	43	916/9	916/9	0.05555555555555555	5/72	5/72	Chord	4/4	2	1	1/72			1/64	8/9	1278										55							
49	43	611/6	611/6	0.05555555555555555	1/12	1/12	Chord	4/4	2	1	1/72			1/64	8/9	1279										55							
49	43	917/9	917/9	0.05555555555555555	7/72	7/72	Chord	4/4	2	1	1/72			1/64	8/9	1280										55							
49	43	1835/18	1835/18	0.0	1/9	1/9	Spanner	4/4	2	1	0															55		10					
49	43	1835/18	1835/18	0.05555555555555555	1/9	1/9	Chord	4/4	2	1	1/72			1/64	8/9	1281										55		10					
49	43	102	102	0.05555555555555555	1/8	1/8	Chord	4/4	2	1	1/72			1/64	8/9	1282										55		10					
49	43	1837/18	1837/18	0.05555555555555555	5/36	5/36	Chord	4/4	2	1	1/72			1/64	8/9	1283										55		10					
49	43	919/9	919/9	0.05555555555555555	11/72	11/72	Chord	4/4	2	1	1/72			1/64	8/9	1284										55		10					
49	43	613/6	613/6	0.0	1/6	1/6	Spanner	4/4	2	1	0															55							
49	43	613/6	613/6	0.05555555555555555	1/6	1/6	Chord	4/4	2	1	1/72			1/64	8/9	1285										55							
49	43	920/9	920/9	0.05555555555555555	13/72	13/72	Chord	4/4	2	1	1/72			1/64	8/9	1286										55							
49	43	1841/18	1841/18	0.05555555555555555	7/36	7/36	Chord	4/4	2	1	1/72			1/64	8/9	1287										55							
49	43	307/3	307/3	0.0	5/24	5/24	Spanner	4/4	2	1	0															55		11					
49	43	307/3	307/3	0.05555555555555555	5/24	5/24	Chord	4/4	2	1	1/72			1/64	8/9	1288										55		11					
49	43	1843/18	1843/18	0.05555555555555555	2/9	2/9	Chord	4/4	2	1	1/72			1/64	8/9	1289										55		11					
49	43	922/9	922/9	0.05555555555555555	17/72	17/72	Chord	4/4	2	1	1/72			1/64	8/9	1290										55		11					
49	43	205/2	205/2	0.0	1/4	1/4	Spanner	4/4	2	1	0															55							
49	43	205/2	205/2	0.0	1/4	1/4	Spanner	4/4	2	1	0															55		12					
49	43	205/2	205/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1291		articAccentBelow								55		12					
49	43	411/4	411/4	0.0	5/16	5/16	Spanner	4/4	2	1	0															55							
49	43	411/4	411/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1292										55							
50	44	103	103	0.0	0	0	Dynamic	4/4	1	1	0						pp																
50	44	103	103	0.0	0	0	Spanner	4/4	1	1	0																						
50	44	103	103	0.0	0	0	Spanner	4/4	1	1	0																						14
50	44	103	103	0.0	0	0	Spanner	4/4	1	1	0																		5				14
50	44	103	103	3.0	0	0	Chord	4/4	1	1	3/4		c32	1/2	3/2	1293									129				5				14
50	44	103	103	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	1294									129				5				14
50	44	103	103	0.0	0	0	Spanner	4/4	2	1	0																						
50	44	103	103	0.0	0	0	Spanner	4/4	2	1	0															56							
50	44	103	103	0.08333333333333333	0	0	Chord	4/4	2	1	1/48			1/32	2/3	1295									130	56							
50	44	1237/12	1237/12	0.08333333333333333	1/48	1/48	Chord	4/4	2	1	1/48			1/32	2/3	1296									130	56							
50	44	619/6	619/6	0.08333333333333333	1/24	1/24	Chord	4/4	2	1	1/48			1/32	2/3	1297									130	56							
50	44	413/4	413/4	0.08333333333333333	1/16	1/16	Chord	4/4	2	1	1/48			1/32	2/3	1298									130	56							
50	44	310/3	310/3	0.08333333333333333	1/12	1/12	Chord	4/4	2	1	1/48			1/32	2/3	1299									130	56							
50	44	1241/12	1241/12	0.08333333333333333	5/48	5/48	Chord	4/4	2	1	1/48			1/32	2/3	1300									130	56							
50	44	207/2	207/2	0.08333333333333333	1/8	1/8	Chord	4/4	2	1	1/48			1/32	2/3	1301									130	56							
50	44	1243/12	1243/12	0.08333333333333333	7/48	7/48	Chord	4/4	2	1	1/48			1/32	2/3	1302									130	56							
50	44	311/3	311/3	0.08333333333333333	1/6	1/6	Chord	4/4	2	1	1/48			1/32	2/3	1303									130	56							
50	44	415/4	415/4	0.08333333333333333	3/16	3/16	Chord	4/4	2	1	1/48			1/32	2/3	1304									130	56							
50	44	623/6	623/6	0.08333333333333333	5/24	5/24	Chord	4/4	2	1	1/48			1/32	2/3	1305									130	56							
50	44	1247/12	1247/12	0.08333333333333333	11/48	11/48	Chord	4/4	2	1	1/48			1/32	2/3	1306									130	56							
50	44	104	104	0.08333333333333333	1/4	1/4	Chord	4/4	2	1	1/48			1/32	2/3	1307									130	56							
50	44	1249/12	1249/12	0.08333333333333333	13/48	13/48	Chord	4/4	2	1	1/48			1/32	2/3	1308									130	56							
50	44	625/6	625/6	0.08333333333333333	7/24	7/24	Chord	4/4	2	1	1/48			1/32	2/3	1309									130	56							
50	44	417/4	417/4	0.08333333333333333	5/16	5/16	Chord	4/4	2	1	1/48			1/32	2/3	1310									130	56							
50	44	313/3	313/3	0.08333333333333333	1/3	1/3	Chord	4/4	2	1	1/48			1/32	2/3	1311									130	56							
50	44	1253/12	1253/12	0.08333333333333333	17/48	17/48	Chord	4/4	2	1	1/48			1/32	2/3	1312									130	56							
50	44	209/2	209/2	0.0625	3/8	3/8	Chord	4/4	2	1	1/64			1/32	1/2	1313									130	56							
50	44	1673/16	1673/16	0.0625	25/64	25/64	Chord	4/4	2	1	1/64			1/32	1/2	1314									130	56							
50	44	837/8	837/8	0.0625	13/32	13/32	Chord	4/4	2	1	1/64			1/32	1/2	1315									130	56							
50	44	1675/16	1675/16	0.0625	27/64	27/64	Chord	4/4	2	1	1/64			1/32	1/2	1316									130	56							
50	44	419/4	419/4	0.0625	7/16	7/16	Chord	4/4	2	1	1/64			1/32	1/2	1317									130	56							
50	44	1677/16	1677/16	0.0625	29/64	29/64	Chord	4/4	2	1	1/64			1/32	1/2	1318									130	56							
50	44	839/8	839/8	0.0625	15/32	15/32	Chord	4/4	2	1	1/64			1/32	1/2	1319									130	56							
50	44	1679/16	1679/16	0.0625	31/64	31/64	Chord	4/4	2	1	1/64			1/32	1/2	1320									130	56							
50	44	105	105	0.0625	1/2	1/2	Chord	4/4	2	1	1/64			1/32	1/2	1321									130	56							
50	44	1681/16	1681/16	0.0625	33/64	33/64	Chord	4/4	2	1	1/64			1/32	1/2	1322									130	56							
50	44	841/8	841/8	0.0625	17/32	17/32	Chord	4/4	2	1	1/64			1/32	1/2	1323									130	56							
50	44	1683/16	1683/16	0.0625	35/64	35/64	Chord	4/4	2	1	1/64			1/32	1/2	1324									130	56							
50	44	421/4	421/4	0.057692307692307696	9/16	9/16	Chord	4/4	2	1	3/208			1/32	6/13	1325									130	56							
50	44	1369/13	1369/13	0.057692307692307696	15/26	15/26	Chord	4/4	2	1	3/208			1/32	6/13	1326									130	56							
50	44	5479/52	5479/52	0.057692307692307696	123/208	123/208	Chord	4/4	2	1	3/208			1/32	6/13	1327									130	56							
50	44	2741/26	2741/26	0.057692307692307696	63/104	63/104	Chord	4/4	2	1	3/208			1/32	6/13	1328									130	56							
50	44	5485/52	5485/52	0.057692307692307696	129/208	129/208	Chord	4/4	2	1	3/208			1/32	6/13	1329									130	56							
50	44	1372/13	1372/13	0.057692307692307696	33/52	33/52	Chord	4/4	2	1	3/208			1/32	6/13	1330									130	56							
50	44	5491/52	5491/52	0.057692307692307696	135/208	135/208	Chord	4/4	2	1	3/208			1/32	6/13	1331									130	56							
50	44	2747/26	2747/26	0.057692307692307696	69/104	69/104	Chord	4/4	2	1	3/208			1/32	6/13	1332									130	56							
50	44	5497/52	5497/52	0.057692307692307696	141/208	141/208	Chord	4/4	2	1	3/208			1/32	6/13	1333									130	56							
50	44	1375/13	1375/13	0.057692307692307696	9/13	9/13	Chord	4/4	2	1	3/208			1/32	6/13	1334									130	56							
50	44	5503/52	5503/52	0.057692307692307696	147/208	147/208	Chord	4/4	2	1	3/208			1/32	6/13	1335									130	56							
50	44	2753/26	2753/26	0.0	75/104	75/104	Spanner	4/4	2	1	0														130	56			6				
50	44	2753/26	2753/26	0.057692307692307696	75/104	75/104	Chord	4/4	2	1	3/208			1/32	6/13	1336									130	56			6				
50	44	5509/52	5509/52	0.057692307692307696	153/208	153/208	Chord	4/4	2	1	3/208			1/32	6/13	1337									130	56			6				
51	45	106	106	0.0	0	0	Spanner	5/4	1	1	0																		5				
51	45	106	106	0.05555555555555555	0	0	Chord	5/4	1	1	1/72			1/64	8/9	1338									131				5				
51	45	1909/18	1909/18	0.05555555555555555	1/72	1/72	Chord	5/4	1	1	1/72			1/64	8/9	1339									131				5				
51	45	955/9	955/9	0.05555555555555555	1/36	1/36	Chord	5/4	1	1	1/72			1/64	8/9	1340									131				5				
51	45	637/6	637/6	0.05555555555555555	1/24	1/24	Chord	5/4	1	1	1/72			1/64	8/9	1341									131				5				
51	45	956/9	956/9	0.0	1/18	1/18	Spanner	5/4	1	1	0														131								
51	45	956/9	956/9	0.05555555555555555	1/18	1/18	Chord	5/4	1	1	1/72			1/64	8/9	1342									131								
51	45	1913/18	1913/18	0.05555555555555555	5/72	5/72	Chord	5/4	1	1	1/72			1/64	8/9	1343									131								
51	45	319/3	319/3	0.05555555555555555	1/12	1/12	Chord	5/4	1	1	1/72			1/64	8/9	1344									131								
51	45	1915/18	1915/18	0.05555555555555555	7/72	7/72	Chord	5/4	1	1	1/72			1/64	8/9	1345									131								
51	45	958/9	958/9	0.05555555555555555	1/9	1/9	Chord	5/4	1	1	1/72			1/64	8/9	1346									131								
51	45	213/2	213/2	0.05555555555555555	1/8	1/8	Chord	5/4	1	1	1/72			1/64	8/9	1347									131								
51	45	959/9	959/9	0.05555555555555555	5/36	5/36	Chord	5/4	1	1	1/72			1/64	8/9	1348									131								
51	45	1919/18	1919/18	0.05555555555555555	11/72	11/72	Chord	5/4	1	1	1/72			1/64	8/9	1349									131								
51	45	320/3	320/3	0.05555555555555555	1/6	1/6	Chord	5/4	1	1	1/72			1/64	8/9	1350									131								
51	45	1921/18	1921/18	0.05555555555555555	13/72	13/72	Chord	5/4	1	1	1/72			1/64	8/9	1351									131								
51	45	961/9	961/9	0.05555555555555555	7/36	7/36	Chord	5/4	1	1	1/72			1/64	8/9	1352									131								
51	45	641/6	641/6	0.05555555555555555	5/24	5/24	Chord	5/4	1	1	1/72			1/64	8/9	1353									131								
51	45	962/9	962/9	0.05555555555555555	2/9	2/9	Chord	5/4	1	1	1/72			1/64	8/9	1354									131								
51	45	1925/18	1925/18	0.05555555555555555	17/72	17/72	Chord	5/4	1	1	1/72			1/64	8/9	1355																	
51	45	108	108	0.05555555555555555	1/2	1/2	Chord	5/4	1	1	1/72			1/64	8/9	1356									132								
51	45	1945/18	1945/18	0.05555555555555555	37/72	37/72	Chord	5/4	1	1	1/72			1/64	8/9	1357									132								
51	45	973/9	973/9	0.05555555555555555	19/36	19/36	Chord	5/4	1	1	1/72			1/64	8/9	1358									132								
51	45	649/6	649/6	0.05555555555555555	13/24	13/24	Chord	5/4	1	1	1/72			1/64	8/9	1359									132								
51	45	974/9	974/9	0.05555555555555555	5/9	5/9	Chord	5/4	1	1	1/72			1/64	8/9	1360									132								
51	45	1949/18	1949/18	0.05555555555555555	41/72	41/72	Chord	5/4	1	1	1/72			1/64	8/9	1361									132								
51	45	325/3	325/3	0.05555555555555555	7/12	7/12	Chord	5/4	1	1	1/72			1/64	8/9	1362									132								
51	45	1951/18	1951/18	0.05555555555555555	43/72	43/72	Chord	5/4	1	1	1/72			1/64	8/9	1363									132								
51	45	976/9	976/9	0.05555555555555555	11/18	11/18	Chord	5/4	1	1	1/72			1/64	8/9	1364									132								
51	45	217/2	217/2	0.05555555555555555	5/8	5/8	Chord	5/4	1	1	1/72			1/64	8/9	1365									132								
51	45	977/9	977/9	0.05555555555555555	23/36	23/36	Chord	5/4	1	1	1/72			1/64	8/9	1366									132								
51	45	1955/18	1955/18	0.05555555555555555	47/72	47/72	Chord	5/4	1	1	1/72			1/64	8/9	1367									132								
51	45	326/3	326/3	0.0	2/3	2/3	Spanner	5/4	1	1	0														132						6		
51	45	326/3	326/3	0.05555555555555555	2/3	2/3	Chord	5/4	1	1	1/72			1/64	8/9	1368									132						6		
51	45	1957/18	1957/18	0.05555555555555555	49/72	49/72	Chord	5/4	1	1	1/72			1/64	8/9	1369									132						6		
51	45	979/9	979/9	0.05555555555555555	25/36	25/36	Chord	5/4	1	1	1/72			1/64	8/9	1370									132						6		
51	45	653/6	653/6	0.05555555555555555	17/24	17/24	Chord	5/4	1	1	1/72			1/64	8/9	1371									132						6		
51	45	980/9	980/9	0.05555555555555555	13/18	13/18	Chord	5/4	1	1	1/72			1/64	8/9	1372									132						6		
51	45	1961/18	1961/18	0.0	53/72	53/72	Spanner	5/4	1	1	0														132								
51	45	1961/18	1961/18	0.05555555555555555	53/72	53/72	Chord	5/4	1	1	1/72			1/64	8/9	1373									132								
51	45	106	106	0.0	0	0	Spanner	5/4	2	1	0																		6				
51	45	106	106	0.0	0	0	Spanner	5/4	2	1	0															57			6				
51	45	106	106	0.5	0	0	Chord	5/4	2	1	1/8			1/8	1	1374										57			6				
51	45	213/2	213/2	0.0	1/8	1/8	Spanner	5/4	2	1	0															57							
51	45	107	107	0.05555555555555555	1/4	1/4	Chord	5/4	2	1	1/72			1/64	8/9	1375									133	57							
51	45	1927/18	1927/18	0.05555555555555555	19/72	19/72	Chord	5/4	2	1	1/72			1/64	8/9	1376									133	57							
51	45	964/9	964/9	0.05555555555555555	5/18	5/18	Chord	5/4	2	1	1/72			1/64	8/9	1377									133	57							
51	45	643/6	643/6	0.05555555555555555	7/24	7/24	Chord	5/4	2	1	1/72			1/64	8/9	1378									133	57							
51	45	965/9	965/9	0.05555555555555555	11/36	11/36	Chord	5/4	2	1	1/72			1/64	8/9	1379									133	57							
51	45	1931/18	1931/18	0.05555555555555555	23/72	23/72	Chord	5/4	2	1	1/72			1/64	8/9	1380									133	57							
51	45	322/3	322/3	0.05555555555555555	1/3	1/3	Chord	5/4	2	1	1/72			1/64	8/9	1381									133	57							
51	45	1933/18	1933/18	0.05555555555555555	25/72	25/72	Chord	5/4	2	1	1/72			1/64	8/9	1382									133	57							
51	45	967/9	967/9	0.05555555555555555	13/36	13/36	Chord	5/4	2	1	1/72			1/64	8/9	1383									133	57							
51	45	215/2	215/2	0.05555555555555555	3/8	3/8	Chord	5/4	2	1	1/72			1/64	8/9	1384									133	57							
51	45	968/9	968/9	0.05555555555555555	7/18	7/18	Chord	5/4	2	1	1/72			1/64	8/9	1385									133	57							
51	45	1937/18	1937/18	0.0	29/72	29/72	Spanner	5/4	2	1	0														133	57					7		
51	45	1937/18	1937/18	0.05555555555555555	29/72	29/72	Chord	5/4	2	1	1/72			1/64	8/9	1386									133	57					7		
51	45	323/3	323/3	0.05555555555555555	5/12	5/12	Chord	5/4	2	1	1/72			1/64	8/9	1387									133	57					7		
51	45	1939/18	1939/18	0.05555555555555555	31/72	31/72	Chord	5/4	2	1	1/72			1/64	8/9	1388									133	57					7		
51	45	970/9	970/9	0.05555555555555555	4/9	4/9	Chord	5/4	2	1	1/72			1/64	8/9	1389									133	57					7		
51	45	647/6	647/6	0.05555555555555555	11/24	11/24	Chord	5/4	2	1	1/72			1/64	8/9	1390									133	57					7		
51	45	971/9	971/9	0.05555555555555555	17/36	17/36	Chord	5/4	2	1	1/72			1/64	8/9	1391									133	57					7		
51	45	1943/18	1943/18	0.0	35/72	35/72	Spanner	5/4	2	1	0															57							
51	45	1943/18	1943/18	0.05555555555555555	35/72	35/72	Chord	5/4	2	1	1/72			1/64	8/9	1392										57							
52	45	109	109	0.0	0	3/4	Spanner	5/4	1	1	0														132						8		
52	45	109	109	0.08333333333333333	0	3/4	Chord	5/4	1	1	1/48			1/32	2/3	1393									132						8		
52	45	1309/12	1309/12	0.08333333333333333	1/48	37/48	Chord	5/4	1	1	1/48			1/32	2/3	1394									132						8		
52	45	655/6	655/6	0.08333333333333333	1/24	19/24	Chord	5/4	1	1	1/48			1/32	2/3	1395									132						8		
52	45	437/4	437/4	0.08333333333333333	1/16	13/16	Chord	5/4	1	1	1/48			1/32	2/3	1396									132						8		
52	45	328/3	328/3	0.08333333333333333	1/12	5/6	Chord	5/4	1	1	1/48			1/32	2/3	1397									132						8		
52	45	1313/12	1313/12	0.08333333333333333	5/48	41/48	Chord	5/4	1	1	1/48			1/32	2/3	1398									132						8		
52	45	219/2	219/2	0.08333333333333333	1/8	7/8	Chord	5/4	1	1	1/48			1/32	2/3	1399									132						8		
52	45	1315/12	1315/12	0.08333333333333333	7/48	43/48	Chord	5/4	1	1	1/48			1/32	2/3	1400									132						8		
52	45	329/3	329/3	0.08333333333333333	1/6	11/12	Chord	5/4	1	1	1/48			1/32	2/3	1401									132						8		
52	45	439/4	439/4	0.08333333333333333	3/16	15/16	Chord	5/4	1	1	1/48			1/32	2/3	1402									132						8		
52	45	659/6	659/6	0.08333333333333333	5/24	23/24	Chord	5/4	1	1	1/48			1/32	2/3	1403									132						8		
52	45	1319/12	1319/12	0.08333333333333333	11/48	47/48	Chord	5/4	1	1	1/48			1/32	2/3	1404									132						8		
52	45	110	110	0.08333333333333333	1/4	1	Chord	5/4	1	1	1/48			1/32	2/3	1405									132						8		
52	45	1321/12	1321/12	0.08333333333333333	13/48	49/48	Chord	5/4	1	1	1/48			1/32	2/3	1406									132						8		
52	45	661/6	661/6	0.08333333333333333	7/24	25/24	Chord	5/4	1	1	1/48			1/32	2/3	1407									132						8		
